"school_id","panel_year","school_city","school_state","school_district","nces_id","locale","self_reported_grades_pre_k","self_reported_grades_kindergarten","self_reported_grades_1st","self_reported_grades_2nd","self_reported_grades_3rd","self_reported_grades_4th","self_reported_grades_5th","self_reported_grades_6th","self_reported_grades_7th","self_reported_grades_8th","self_reported_grades_9th","self_reported_grades_10th","self_reported_grades_11th","self_reported_grades_12th","self_reported_race_aian","self_reported_race_asian","self_reported_race_hispanic","self_reported_race_black","self_reported_race_white","self_reported_race_multiple","self_reported_race_nhpi","self_reported_frpl","self_reported_total_enrollment","self_reported_swd","self_reported_ell","grades_elementary","grades_middle","grades_high","school_descriptor_sws","school_descriptor","school_descriptor_alt2019","title_i_schoolwide","term_2021","leader_tenure","leaps_high_expectations","leaps_whole_child","leaps_rigorous_learning","leaps_relevance","leaps_affirmation","leaps_social_consciousness","leaps_connection","leaps_customization","leaps_self_direction","leaps_anytime_anywhere","self_reported_ela","self_reported_math","leaps_rank_high_expectations","leaps_rank_whole_child","leaps_rank_rigorous_learning","leaps_rank_relevance","leaps_rank_affirmation","leaps_rank_social_consciousness","leaps_rank_connection","leaps_rank_customization","leaps_rank_self_direction","leaps_rank_anytime_anywhere","leadership_diversity","teaching_diversity","leader1_race","leader1_gender","leaps_interest"
209,2021,"Washington","District of Columbia","Two Rivers Public Charter School","110004500279","Urban",1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0.0132575757575758,0.0814393939393939,0.619318181818182,0.215909090909091,0.0700757575757576,NA,NA,528,0.192748091603053,0.0305343511450382,1,1,0,0,2,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,2021,"New York","New York","New York City Department of Education","360007706463","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00769230769230769,0.0769230769230769,0.492307692307692,0.274358974358974,0.11025641025641,0.0333333333333333,0.00512820512820513,0.771794871794872,390,0.130653266331658,0.0351758793969849,0,0,1,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,2021,"Appleton","Wisconsin","Appleton Area School District","550039003341","Urban",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0303030303030303,NA,0.0303030303030303,NA,0.939393939393939,NA,NA,0.166666666666667,66,NA,0,0,0,1,0,2,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,2021,"Nashville","Tennessee","Valor Collegiate Academies","470318002432","Urban",0,0,0,0,0,0,1,1,1,1,0,0,0,0,NA,0.0556621880998081,0.264875239923225,0.143953934740883,0.527831094049904,0.00383877159309021,0.00383877159309021,NA,521,0.110169491525424,0.14406779661017,0,1,0,0,2,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,2021,"Waimea","Hawaii","Hawaii Department of Education","150003000092","Rural",0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,0.295409181636726,0.147704590818363,0.00798403193612774,0.0758483033932136,0.0958083832335329,0.377245508982036,0.548902195608782,501,0.109048723897912,0.1415313225058,0,1,0,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,2021,"Washington","District of Columbia","Washington Leadership Academy","110010300510","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.00326797385620915,0.0065359477124183,0.0849673202614379,0.898692810457516,0.0065359477124183,NA,NA,NA,306,NA,NA,0,0,0,0,2,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,2021,"Waukesha","Wisconsin","Waukesha School District","551578002023","Urban",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.005249343832021,0.111548556430446,0.0958005249343832,0.0118110236220472,0.73753280839895,0.0380577427821522,0,0.133858267716535,762,0.094017094017094,0.0122100122100122,1,1,0,0,2,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2021,"Alpine","Alabama","Talladega County Schools","10318001226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102639296187683,0,NA,NA,NA,0,NA,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2021,"Bethel","Connecticut","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,2021,"Wynne","Arkansas","Wynne Public Schools","051443001173","Rural",0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,0.00823723228995058,0.0313014827018122,0.304777594728171,0.639209225700165,0.0164744645799012,NA,0.607907742998353,607,0.144951140065147,0.00651465798045603,0,0,0,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2021,"Chicago","Illinois","Chicago Public Schools","170993000411","Urban",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00537056928034372,NA,0.968850698174006,0.0204081632653061,0.00537056928034372,NA,NA,0.986036519871106,931,0.109072375127421,0.462793068297655,1,1,0,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,2021,"Exeter","New Hampshire","Virtual Learning Academy Charter School","330327100679","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0.00404858299595142,0.0242914979757085,0.00809716599190284,0.939271255060729,0.0242914979757085,NA,0.0850202429149798,247,0.054140127388535,0,0,0,1,0,2,NA,0,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,2021,"San Antonio","Texas","North East Independent School District","483294007513","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.048582995951417,0.538461538461538,0.034412955465587,0.340080971659919,0.0384615384615385,0,0.226720647773279,494,0.0288065843621399,0.00411522633744856,0,0,1,1,1,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,2021,"Denver","Colorado","Denver Public Schools","080336006756","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0198019801980198,0.0099009900990099,0.504950495049505,0.178217821782178,0.257425742574257,0.0297029702970297,NA,0.702970297029703,101,NA,NA,0,0,1,0,2,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,2021,"Albuquerque","New Mexico","Stand-alone charter authorized by Albuquerque Public Schools","350006001074","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0161943319838057,NA,0.910931174089069,0.00809716599190284,0.0566801619433198,0.00404858299595142,0.00404858299595142,1,247,NA,NA,0,0,1,0,2,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,2021,"St Vrain Valley School District","Colorado","St Vrain Valley School District","080537001886","Suburban",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.00484261501210654,0.0920096852300242,0.146489104116223,0.0145278450363196,0.707021791767554,0.0338983050847458,0.00121065375302663,0.152542372881356,826,0.0952970297029703,0.0717821782178218,0,1,0,0,1,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,2021,"Pittsburgh","Pennsylvania","Avonworth School District","420282005199","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0383838383838384,0.0141414141414141,0.0323232323232323,0.890909090909091,0.0202020202020202,0.00404040404040404,0.0909090909090909,495,0.158129175946548,0.0089086859688196,0,0,1,0,1,NA,0,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,2021,"Bennington","Kansas","USD 240 Twin Valley","200396000165","Rural",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0102040816326531,NA,0.0306122448979592,0.0153061224489796,0.892857142857143,0.0510204081632653,NA,0.423469387755102,196,0.0975609756097561,0,0,0,1,0,1,NA,0,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,2021,"Overland Park","Kansas","Blue Valley Schools",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,2021,"Brockton","Massachusetts","Brockton","250309000385","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00322420634920635,0.0228174603174603,0.126984126984127,0.626488095238095,0.179563492063492,0.0384424603174603,0.00248015873015873,NA,4032,0.114688601645123,0.179318448883666,0,0,1,0,1,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,2021,"Myrtle Beach","South Carolina","Charter Institute at Erskine","450390901615","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.032258064516129,0.154838709677419,0.0580645161290323,0.703225806451613,0.0516129032258064,0,0.574193548387097,155,NA,NA,0,0,1,0,2,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,2021,"St. Paul","Minnesota","Archdiocese of St. Paul and Minneapolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,2021,"Dighton","Kansas","USD 482 Dighton","200555001294","Rural",1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,0.164473684210526,NA,0.828947368421053,0.00657894736842105,NA,0.506578947368421,152,0.238095238095238,0,1,1,0,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,2021,"Dighton","Kansas","USD 482 Dighton","200555001296","Rural",0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,0.1875,NA,0.75,0.0625,NA,0.4375,96,0.111111111111111,0,0,0,1,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,2021,"Denver","Colorado","Private school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,2021,"Pittsburgh","Pennsylvania","Environmental Charter School","420081206819","Urban",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00890207715133531,0.0237388724035608,0.029673590504451,0.143916913946588,0.71513353115727,0.0786350148367952,0,0.289317507418398,674,0.165869218500797,0,1,1,0,0,2,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,2021,"Hyde Park","Vermont","Lamoille North Supervisory Union","500039700171","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,0.00831600831600832,0.0145530145530146,0.975051975051975,0.00207900207900208,NA,0.513513513513514,481,NA,NA,0,0,1,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,2021,"Milwaukee","Wisconsin","Escuela Verde Agency","550006902920","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.05,NA,0.816666666666667,0.0416666666666667,0.075,0.0166666666666667,NA,0.825,120,0.234234234234234,0.171171171171171,0,0,1,0,2,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,2021,"Roswell, GA","Georgia","Fulton County School","130228004259","Urban",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.290552584670232,0.0499108734402852,0.17825311942959,0.433155080213904,0.0481283422459893,0,0.0196078431372549,561,NA,NA,1,1,0,0,2,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,2021,"West Plains","Missouri","Glenwood R8","291518000691","Rural",1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0.00440528634361234,0.00881057268722467,0.00881057268722467,0.977973568281938,NA,NA,0.449339207048458,227,0.072463768115942,0,1,1,0,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,2021,"Grand Rapids","Michigan","Grand Rapids Public Schools",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,2021,"Colorado Springs","Colorado","Harrison School District 2","080453000667","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0114394661582459,0.0285986653956149,0.49952335557674,0.195424213536702,0.19161105815062,0.0638703527168732,0.00953288846520496,0.747378455672069,1049,0.117585848074922,0.18210197710718,0,0,1,0,1,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,2021,"Anchorage","Alaska","Anchorage School District","020018000555","Urban",0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.137254901960784,0.0130718954248366,0.0784313725490196,0.0326797385620915,0.483660130718954,0.215686274509804,0.0392156862745098,NA,153,0.13855421686747,0.0240963855421687,0,1,1,0,2,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,2021,"Denver","Colorado","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,2021,"Washington D.C.","District of Columbia","DCPS","110003000524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,2021,"Pembroke","New Hampshire","Pembroke School District","330558000359","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00131578947368421,0.00789473684210526,0.0131578947368421,0.0131578947368421,0.93421052631579,0.0289473684210526,0.00131578947368421,0.182894736842105,760,0.11503416856492,0.00455580865603645,0,0,1,1,1,NA,0,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,2021,"Blandensburg","Maryland","Prince George's County Public Schools","240051001738","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0.0210843373493976,0.867469879518072,0.072289156626506,0.0391566265060241,NA,NA,0.984939759036145,332,NA,0.980392156862745,0,0,1,0,1,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,2021,"Chicago","Illinois","City of Chicago SD 299","170993006293","Urban",0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,0.00594648166501487,0.914767096134787,0.0406342913776016,0.0346878097125867,0.00396432111000991,NA,0.843409316154609,1009,0.158212560386473,0.117149758454106,0,0,1,0,2,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,2021,"Cedar Rapids","Iowa","Alburnett Community School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,2021,"Wellington","Kansas","USD 353 Wellington","201284000723","Rural",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0108108108108108,NA,0.145945945945946,0.0702702702702703,0.713513513513514,0.0594594594594595,NA,0.778378378378378,185,0.316326530612245,0.0204081632653061,1,0,0,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,2021,"LaFayette","New York","Lafayette Central School District","361641001448","Rural",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.259887005649718,0.00847457627118644,0.0112994350282486,0.0141242937853107,0.680790960451977,0.0254237288135593,0,0.426553672316384,354,0.187830687830688,0,0,0,1,1,1,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,2021,"Kansas City","Missouri","Park Hill School District","292355003313","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,1,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,2021,"Leominster","Massachusetts","Leominster Public Schools","250678002779","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0.0175438596491228,0.350877192982456,0.0526315789473684,0.508771929824561,0.0701754385964912,NA,NA,57,0.34375,0,0,0,1,1,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,2021,"Liberal","Kansas","USD 480 Liberal","200873001286","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00572655690765927,0.0300644237652112,0.790264853256979,0.0229062276306371,0.136005726556908,0.0150322118826056,NA,0.801717967072298,1397,0.0716510903426791,0.589563862928349,0,0,1,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,2021,"Lincoln","Arkansas","Lincoln Consolidated School District","050894001363","Rural",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.032069970845481,0.0262390670553936,0.110787172011662,0.0087463556851312,0.78134110787172,0.0379008746355685,0.00291545189504373,0.685131195335277,343,0.172222222222222,0.0611111111111111,0,1,0,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,2021,"New Orleans","Louisiana","New Orleans Public Schools","220031402466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,2021,"Marshall","Arkansas","Searcy County School District","050948000693","Rural",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.00550964187327824,0.00550964187327824,0.0385674931129477,0.00275482093663912,0.928374655647383,0.0192837465564738,NA,0.680440771349862,363,0.0786240786240786,0.00982800982800983,0,0,1,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,2021,"Indianapolis","Indiana","Matchbook Learning Schools of Indiana","180019402642","Urban",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0017636684303351,NA,0.414462081128748,0.465608465608466,0.0705467372134039,0.0476190476190476,NA,0.904761904761905,567,NA,NA,1,1,0,0,2,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,2021,"Jackson","Wyoming",NA,"A0303404","Rural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00625,0.01875,0.03125,0,0.78125,0,0.00625,NA,160,NA,NA,NA,NA,NA,1,3,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,2021,"Nashville","Tennessee","Metro Nashville Public Schools","470318002136","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0.00775193798449612,0.124031007751938,0.635658914728682,0.217054263565891,0.0155038759689922,NA,NA,129,0.092896174863388,0.0109289617486339,0,0,1,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,2021,"Minneapolis","Minnesota","Charities Review Council","272124001903","Urban",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.787234042553192,NA,0.148936170212766,0.0212765957446808,NA,0.0212765957446808,0.0212765957446808,0.893617021276596,47,0.282051282051282,0.102564102564103,0,0,1,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,2021,"Los Angeles","California","Los Angeles Unified School District","060157111631","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0.0229885057471264,0.850574712643678,0.0919540229885058,0.0344827586206897,NA,NA,0.96551724137931,87,NA,NA,0,0,1,0,2,NA,0,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,2021,"Newark","New Jersey","Newark Public Schools","341134002194","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.000487567040468064,0.00731350560702096,0.626523647001463,0.0975134080936129,0.266699171136031,NA,0.00146270112140419,0.600682593856655,2051,0.170731707317073,0.220066518847007,0,0,1,0,1,NA,1,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,2021,"Upton","Massachusetts","Mendon-Upton Regional School District","250768001202","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0030441400304414,0.015220700152207,0.0426179604261796,0.015220700152207,0.902587519025875,0.0213089802130898,NA,NA,657,0.175122749590835,0.00327332242225859,0,0,1,0,1,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,2021,"Elizabeth City","North Carolina","Northeast Academy of Aerospace & Advtech","370039403360","Rural",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.00454545454545454,0.00681818181818182,0.0477272727272727,0.184090909090909,0.688636363636364,0.0659090909090909,0.00227272727272727,0.122727272727273,440,NA,0,0,0,1,0,2,NA,0,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,2021,"Coon Rapids","Minnesota","Northwest Passage High School","270017303041","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,0.0522875816993464,0.065359477124183,0.764705882352941,0.117647058823529,NA,0.366013071895425,153,0.363636363636364,0,0,0,1,0,2,NA,NA,"fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
